Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1753,2025-11-21,2025-11-25,CUST955,Deanna Dodson,Corporate,PROD9978,Dining Table,Furniture,North,Florida,Kristinafort,8,4392,20,28108.8,21464.97,6643.83,Net Banking,Cancelled,Hanson-Garcia,michaelwood@horton.com,48,No,0
ORD1754,2025-05-02,2025-05-06,CUST173,Tiffany Fischer,Corporate,PROD1861,Headphones,Electronics,West,Wisconsin,Ethanshire,7,1817,15,10811.15,7436.12,3375.03,Credit Card,Returned,Wood-Smith,susancarroll@murphy.com,4,Yes,43
ORD1755,2025-08-24,2025-08-27,CUST643,Joseph Rogers,Consumer,PROD7653,Stapler,Office Supplies,West,Alabama,West Calvinport,5,495,15,2103.75,1591.06,512.69,Net Banking,Cancelled,Owens Group,bauerjennifer@foster.org,31,No,0
ORD1756,2025-10-17,2025-10-24,CUST788,Francisco Mitchell,Home Office,PROD5867,Laptop,Electronics,South,Louisiana,Williambury,4,2436,0,9744.0,6055.73,3688.27,Cash,Returned,"Taylor, Davis and Garza",dgarcia@jackson-anthony.com,39,No,0
ORD1757,2026-01-30,2026-01-31,CUST100,Alvin Love,Consumer,PROD1101,Mouse,Electronics,East,Nevada,West Paul,9,4028,0,36252.0,23203.74,13048.26,Cash,Pending,Brown-Parker,amy89@ryan.org,25,No,0
ORD1758,2025-12-17,2025-12-20,CUST710,Ashley Morrison,Consumer,PROD7337,Bookshelf,Furniture,South,Maryland,West Meganfort,4,1787,5,6790.6,5813.81,976.79,Cash,Pending,Boyer-Smith,brandtashley@hill-avila.biz,48,No,0
ORD1759,2025-10-28,2025-11-03,CUST842,Michelle Gilmore,Home Office,PROD7621,Monitor,Electronics,East,Montana,Reginaville,7,1402,20,7851.2,6592.77,1258.43,Cash,Delivered,"Prince, Stanley and Castillo",stewartjason@oconnor-jones.com,31,No,0
ORD1760,2026-01-21,2026-01-25,CUST874,Kevin Watkins,Consumer,PROD7119,Notebook,Office Supplies,East,Nevada,Jamesborough,4,608,5,2310.4,1722.8,587.6,Net Banking,Pending,"Burgess, Phillips and Garrett",harrellthomas@fletcher-walsh.org,34,No,0
ORD1761,2026-03-01,2026-03-02,CUST262,Pamela Wilcox,Home Office,PROD1831,Pen,Office Supplies,East,Texas,Crystalland,1,4019,10,3617.1,2478.71,1138.39,Cash,Pending,"Rodgers, Mathis and Hamilton",thomas52@mccoy.org,15,No,0
ORD1762,2024-07-13,2024-07-14,CUST158,Mark Caldwell,Consumer,PROD2804,Study Table,Furniture,North,Washington,Powellhaven,2,2182,0,4364.0,3514.06,849.94,Cash,Returned,Williams-Swanson,katherine71@carter.com,44,No,0
ORD1763,2025-05-17,2025-05-20,CUST780,Jessica Glenn,Consumer,PROD5590,Keyboard,Electronics,North,California,Williamberg,5,3927,20,15708.0,12192.0,3516.0,Credit Card,Pending,Patterson and Sons,clarkdebra@johnston.com,26,No,0
ORD1764,2026-03-20,2026-03-21,CUST126,Paul Swanson,Home Office,PROD2111,Monitor,Electronics,North,Maine,East Karen,10,4644,20,37152.0,26221.24,10930.76,UPI,Returned,Johnson Group,joyce57@carpenter-maynard.net,5,Yes,34
ORD1765,2025-01-27,2025-02-03,CUST654,Jacob Wallace,Home Office,PROD5689,Laptop,Electronics,South,Delaware,Calhounshire,9,1030,5,8806.5,6921.72,1884.78,UPI,Returned,Davis-Petersen,vhughes@ingram.com,30,No,0
ORD1766,2024-04-17,2024-04-23,CUST413,Joe Nguyen,Home Office,PROD5698,Bookshelf,Furniture,West,Nebraska,Coffeybury,5,4596,15,19533.0,14280.25,5252.75,UPI,Cancelled,"Mejia, Ward and Garrett",ocummings@lopez.com,15,No,0
ORD1767,2025-04-01,2025-04-02,CUST954,Joshua Adams,Consumer,PROD6542,Sugar,Grocery,South,Rhode Island,West Theresaland,6,4136,10,22334.4,13752.94,8581.46,Credit Card,Cancelled,Jones-Owen,christine34@fischer.org,6,Yes,30
ORD1768,2025-07-06,2025-07-07,CUST546,Ashlee Haas,Corporate,PROD9239,Sofa,Furniture,West,Kansas,Mistyland,1,3986,20,3188.8,2430.23,758.57,Credit Card,Returned,Johnson Inc,sandersjohnny@peterson-morrison.com,17,No,0
ORD1769,2025-07-17,2025-07-22,CUST124,Christopher Bell,Consumer,PROD8561,Office Chair,Furniture,West,Washington,South Frankburgh,1,172,10,154.8,117.81,36.99,Net Banking,Returned,Crawford and Sons,clarkcristina@roman.com,15,No,0
ORD1770,2025-05-20,2025-05-22,CUST258,Brooke Morales,Consumer,PROD4511,Headphones,Electronics,North,Rhode Island,West Shawn,1,1288,5,1223.6,1089.2,134.4,Credit Card,Returned,Howard-Richardson,eric66@nguyen.com,8,Yes,34
ORD1771,2024-05-15,2024-05-18,CUST988,Christopher Wright,Consumer,PROD5742,Headphones,Electronics,North,Arkansas,Nicolehaven,4,651,5,2473.8,1761.56,712.24,Credit Card,Returned,Bartlett Group,stephen85@griffin.com,8,Yes,33
ORD1772,2024-09-13,2024-09-16,CUST249,Scott Page,Home Office,PROD4270,Juice Pack,Grocery,North,Nebraska,Alicefort,6,4830,15,24633.0,16547.11,8085.89,Net Banking,Cancelled,"Goodman, Thompson and Munoz",raven12@sims.com,29,No,0
ORD1773,2025-02-20,2025-02-25,CUST632,Carla Jordan,Consumer,PROD4434,Cooking Oil,Grocery,North,North Dakota,Port Morganfort,4,4928,5,18726.4,12786.38,5940.02,Net Banking,Cancelled,Vargas-Howard,james87@stanley.com,32,No,0
ORD1774,2024-12-15,2024-12-22,CUST358,Nicholas Frey,Corporate,PROD9584,File Folder,Office Supplies,South,Massachusetts,Reedland,8,4265,0,34120.0,26545.44,7574.56,Cash,Pending,Wu-Schmidt,xbradley@mckee.com,26,No,0
ORD1775,2025-07-30,2025-08-01,CUST756,Peter Watkins,Consumer,PROD8961,Keyboard,Electronics,South,North Dakota,Port Michael,6,2169,10,11712.6,9567.92,2144.68,Credit Card,Cancelled,Williams-West,harrisongail@wallace-wilson.com,48,No,0
ORD1776,2025-04-18,2025-04-22,CUST401,Peter Newman,Consumer,PROD2276,Bookshelf,Furniture,South,Montana,Mendozastad,10,1017,5,9661.5,6864.87,2796.63,Credit Card,Pending,Williams Ltd,morenorandy@manning.com,30,No,0
ORD1777,2025-01-23,2025-01-29,CUST503,Jacob Morgan,Consumer,PROD9218,File Folder,Office Supplies,East,Connecticut,North Jasmineborough,2,2387,0,4774.0,4038.69,735.31,Cash,Pending,Shah Group,leah37@baker.info,23,No,0
ORD1778,2026-01-18,2026-01-25,CUST110,Stephanie Carrillo,Home Office,PROD9269,Notebook,Office Supplies,East,Maine,Allenshire,6,1713,10,9250.2,7219.38,2030.82,Credit Card,Returned,Hanson Inc,saundersbrett@lee-white.com,49,No,0
ORD1779,2024-12-15,2024-12-19,CUST837,Haley Moore,Consumer,PROD7054,File Folder,Office Supplies,East,Nebraska,North Fred,9,4261,15,32596.65,29265.36,3331.29,Credit Card,Pending,Jones Group,leonkyle@lewis-rollins.org,19,No,0
ORD1780,2024-08-17,2024-08-18,CUST592,Alexander Thompson,Corporate,PROD7331,Snacks,Grocery,West,Hawaii,Racheltown,10,833,15,7080.5,5970.0,1110.5,Cash,Delivered,Jones-Yu,washingtonkristine@flores.com,28,No,0
ORD1781,2025-02-24,2025-03-01,CUST600,Dr. Scott Owens,Consumer,PROD1409,Sugar,Grocery,East,Kentucky,Lake Laura,6,4737,20,22737.6,15753.13,6984.47,Net Banking,Cancelled,Ross PLC,gailbush@banks.com,20,No,0
ORD1782,2024-09-09,2024-09-12,CUST456,Peggy Hughes,Consumer,PROD1985,Juice Pack,Grocery,East,North Dakota,New Christophermouth,8,2984,20,19097.6,11592.13,7505.47,Cash,Returned,Meyers-Olson,tina72@griffin-harris.org,1,Yes,32
ORD1783,2025-06-24,2025-06-25,CUST938,Karen Bolton,Consumer,PROD2757,Study Table,Furniture,West,West Virginia,Richardton,2,4194,15,7129.8,5826.87,1302.93,Net Banking,Pending,Martin Inc,gbowman@johnson.com,35,No,0
ORD1784,2024-07-26,2024-07-30,CUST824,Kelly Parsons,Corporate,PROD6187,Bookshelf,Furniture,South,Minnesota,East Stephanieshire,8,2571,10,18511.2,15031.29,3479.91,Cash,Pending,Rivera-Decker,cameron83@parsons-rodriguez.biz,20,No,0
ORD1785,2025-01-19,2025-01-25,CUST831,Kelly Mahoney,Consumer,PROD4670,Calculator,Office Supplies,North,North Dakota,Weaverview,10,1398,0,13980.0,9490.6,4489.4,Credit Card,Delivered,"Aguilar, Stephenson and Ashley",carrillosara@lopez.biz,21,No,0
ORD1786,2025-11-04,2025-11-09,CUST492,Sabrina Patterson,Corporate,PROD7290,Monitor,Electronics,North,Nevada,Port Justinfort,3,1092,20,2620.8,2278.01,342.79,Credit Card,Returned,"Collins, Brown and Bryant",stephaniemckenzie@williams-thomas.com,28,No,0
ORD1787,2025-10-13,2025-10-17,CUST357,Jacqueline Baker,Home Office,PROD3796,Rice Bag,Grocery,South,Pennsylvania,Patriciafort,6,4875,20,23400.0,18848.5,4551.5,Cash,Returned,"Tran, Miller and Holt",uzavala@klein.com,13,No,0
ORD1788,2025-08-08,2025-08-14,CUST714,Tammy Lawson,Home Office,PROD3559,Keyboard,Electronics,West,Iowa,Tiffanyhaven,8,2138,5,16248.8,12179.56,4069.24,Credit Card,Delivered,Sweeney-Finley,fpena@gilmore.net,3,Yes,47
ORD1789,2024-05-31,2024-06-01,CUST470,Candice Sheppard,Home Office,PROD6091,Juice Pack,Grocery,East,Hawaii,Austinhaven,5,1393,0,6965.0,4474.23,2490.77,UPI,Cancelled,Contreras-Long,pnichols@martinez.com,34,No,0
ORD1790,2024-07-25,2024-07-30,CUST383,Maria Rodriguez,Home Office,PROD8967,Stapler,Office Supplies,North,Colorado,South Toddburgh,2,4076,0,8152.0,6275.15,1876.85,Cash,Pending,Ramirez-Mcclure,donna85@adams.net,12,No,0
ORD1791,2024-11-09,2024-11-16,CUST892,Christopher Mcdonald,Consumer,PROD4766,Office Chair,Furniture,West,Connecticut,Port Susan,1,942,10,847.8,673.5,174.3,Net Banking,Delivered,Thomas and Sons,edwardslaura@powell.info,14,No,0
ORD1792,2024-09-05,2024-09-06,CUST766,Lisa Chapman,Home Office,PROD6406,Bookshelf,Furniture,East,Virginia,Sabrinashire,10,403,0,4030.0,2445.2,1584.8,Credit Card,Cancelled,"James, Shaw and Thomas",raven77@perez-myers.org,26,No,0
ORD1793,2025-09-10,2025-09-11,CUST224,Olivia Walker,Consumer,PROD2710,Sofa,Furniture,South,Connecticut,Heatherberg,10,1372,5,13034.0,8405.37,4628.63,UPI,Delivered,Galvan-Wilson,ysmith@jones.com,10,No,0
ORD1794,2026-02-22,2026-02-26,CUST432,Jose Cox,Consumer,PROD4765,Juice Pack,Grocery,West,Mississippi,Coleshire,10,1579,10,14211.0,10120.02,4090.98,Cash,Returned,"Goodman, Rush and Monroe",basspamela@ramirez.com,35,No,0
ORD1795,2024-06-27,2024-07-04,CUST434,Samuel Ramos,Home Office,PROD8610,Keyboard,Electronics,East,Washington,Tinaton,10,1165,5,11067.5,8899.68,2167.82,Credit Card,Returned,"Villa, Snyder and Henry",xvillanueva@fields.info,2,Yes,26
ORD1796,2024-11-22,2024-11-23,CUST643,Tyler Leon,Corporate,PROD1454,Juice Pack,Grocery,East,Florida,New Natalie,4,4249,10,15296.4,11520.46,3775.94,Net Banking,Cancelled,"Johnson, Moore and Nguyen",butlercolin@norris.com,5,Yes,26
ORD1797,2024-09-20,2024-09-24,CUST665,Christopher Reyes,Home Office,PROD6309,File Folder,Office Supplies,West,Georgia,West Lisa,10,1824,15,15504.0,10298.12,5205.88,Cash,Pending,Lane PLC,brandongreer@lin-kennedy.net,2,Yes,25
ORD1798,2026-03-18,2026-03-24,CUST834,Susan Vaughan,Consumer,PROD2920,Snacks,Grocery,West,Vermont,Wheelershire,8,3639,10,26200.8,20442.69,5758.11,UPI,Pending,Francis-Ruiz,pcarter@brown.com,10,No,0
ORD1799,2025-02-06,2025-02-11,CUST508,Juan Escobar,Consumer,PROD7536,Bookshelf,Furniture,West,Illinois,Connieport,3,2561,0,7683.0,4931.15,2751.85,Net Banking,Returned,"Bradley, Duncan and Deleon",dillonfitzgerald@evans.org,40,No,0
ORD1800,2025-02-17,2025-02-22,CUST429,Nathaniel Mcdonald,Consumer,PROD7630,Monitor,Electronics,West,Kentucky,New Lorishire,1,3127,0,3127.0,1977.28,1149.72,Cash,Cancelled,Smith and Sons,dgregory@wilson.com,1,Yes,28
ORD1801,2024-12-01,2024-12-08,CUST843,Chelsea Norton,Home Office,PROD2705,Dining Table,Furniture,West,Indiana,Chadmouth,8,4952,10,35654.4,21692.07,13962.33,Net Banking,Returned,Beard-Brown,jasmine00@carter-foster.com,39,No,0
ORD1802,2026-04-11,2026-04-13,CUST995,Cindy Johnston MD,Corporate,PROD9953,Cooking Oil,Grocery,West,South Dakota,Jamesbury,1,2241,0,2241.0,1736.97,504.03,Cash,Returned,Smith Group,ohenderson@stevens.biz,6,Yes,32
ORD1803,2024-11-01,2024-11-08,CUST413,Samuel Evans,Corporate,PROD8449,Snacks,Grocery,North,Mississippi,New Gavin,5,3414,15,14509.5,11929.3,2580.2,UPI,Returned,"Harris, Ward and Owens",oadams@roberts.com,12,No,0
ORD1804,2024-07-03,2024-07-08,CUST951,Matthew Flowers,Home Office,PROD2609,Calculator,Office Supplies,South,Colorado,Port Lee,1,2919,0,2919.0,2003.73,915.27,UPI,Returned,Johnson LLC,davisjennifer@holder.info,13,No,0
ORD1805,2025-03-09,2025-03-16,CUST700,Beth Craig,Consumer,PROD2775,Notebook,Office Supplies,North,Kentucky,Simonberg,3,2836,5,8082.6,5002.84,3079.76,Cash,Returned,Reed-Levine,courtneywilkins@rojas-vaughn.info,34,No,0
ORD1806,2025-06-05,2025-06-12,CUST663,Jose Torres,Consumer,PROD9609,Stapler,Office Supplies,South,Nebraska,Martinezland,2,3862,15,6565.4,5271.74,1293.66,Net Banking,Returned,Morgan and Sons,trandarrell@kelley.com,22,No,0
ORD1807,2024-11-11,2024-11-14,CUST407,Eric Jordan,Corporate,PROD7176,Monitor,Electronics,West,South Dakota,North Debra,10,3657,15,31084.5,20958.67,10125.83,UPI,Delivered,"Booth, Combs and Jackson",barbara12@hale-little.com,37,No,0
ORD1808,2025-05-05,2025-05-11,CUST403,Alexis Lawrence,Home Office,PROD4307,File Folder,Office Supplies,South,Wisconsin,North Janet,7,3804,10,23965.2,17595.34,6369.86,Cash,Cancelled,"Washington, Lewis and Ramirez",richard56@martin.com,16,No,0
ORD1809,2025-05-25,2025-06-01,CUST909,Amanda Phillips,Home Office,PROD4386,Mouse,Electronics,East,Utah,South Johnfurt,2,1297,15,2204.9,1780.62,424.28,Net Banking,Pending,"Stokes, Cook and Hanson",hamptonkimberly@wade.net,35,No,0
ORD1810,2024-05-06,2024-05-11,CUST827,John Fisher,Consumer,PROD6200,Dining Table,Furniture,East,Texas,Jessechester,3,4381,0,13143.0,10158.6,2984.4,UPI,Returned,"Foster, Lambert and Turner",taylor25@chavez.org,17,No,0
ORD1811,2024-07-31,2024-08-06,CUST273,Mary Kim,Corporate,PROD5118,Pen,Office Supplies,West,Michigan,Reyesland,10,3167,20,25336.0,17316.78,8019.22,Credit Card,Pending,Smith Inc,zshepard@wolfe.biz,33,No,0
ORD1812,2024-08-17,2024-08-23,CUST384,Elizabeth Delacruz,Consumer,PROD6673,Pen,Office Supplies,South,Wisconsin,Bettystad,2,1630,15,2771.0,2312.0,459.0,Net Banking,Delivered,"Salazar, Walker and Simmons",tbullock@henderson.org,42,No,0
ORD1813,2024-04-20,2024-04-22,CUST446,Heather Dawson,Home Office,PROD3225,Study Table,Furniture,West,Montana,Cynthiaport,6,3361,5,19157.7,13944.5,5213.2,Cash,Returned,"Rodriguez, Smith and Jones",ewillis@rojas-mathews.com,4,Yes,29
ORD1814,2025-07-24,2025-07-26,CUST529,Arthur Fox,Home Office,PROD1870,Dining Table,Furniture,East,Iowa,South Nicoleburgh,10,1331,5,12644.5,7846.78,4797.72,UPI,Delivered,"Miller, Johnson and Jackson",morgandavid@rodgers.com,17,No,0
ORD1815,2026-02-08,2026-02-13,CUST123,Vickie Frye,Home Office,PROD6946,Laptop,Electronics,South,North Dakota,West Gabrielland,5,3763,5,17874.25,11807.62,6066.63,Cash,Cancelled,Garner LLC,cynthiascott@navarro.com,18,No,0
ORD1816,2024-05-04,2024-05-09,CUST806,Shelly Black,Corporate,PROD5889,Stapler,Office Supplies,East,Hawaii,West Ryan,4,4536,5,17236.8,11448.7,5788.1,Net Banking,Delivered,"Morris, Davidson and Bell",daypatricia@lopez.net,32,No,0
ORD1817,2024-05-13,2024-05-14,CUST627,Donald Schaefer,Home Office,PROD6537,Notebook,Office Supplies,North,Iowa,North Sandra,7,3370,5,22410.5,14768.45,7642.05,UPI,Returned,Munoz Group,davistyler@morales.org,50,No,0
ORD1818,2025-05-15,2025-05-19,CUST118,Anna Shepherd,Home Office,PROD9162,Notebook,Office Supplies,East,Washington,New Jillianside,10,4333,10,38997.0,31648.03,7348.97,Cash,Pending,Moore-Evans,douglas36@harris.com,8,Yes,20
ORD1819,2025-07-06,2025-07-07,CUST779,Mark Cruz,Corporate,PROD4345,Snacks,Grocery,North,Louisiana,Robertfort,5,2080,20,8320.0,6918.71,1401.29,Cash,Returned,"Frazier, Stokes and Berry",blakedeborah@riggs.com,12,No,0
ORD1820,2024-10-04,2024-10-11,CUST527,David Brooks,Home Office,PROD4669,Laptop,Electronics,West,Alabama,Wardbury,8,4979,10,35848.8,27121.62,8727.18,Credit Card,Cancelled,Garcia-Moore,lisa11@edwards-smith.info,24,No,0
ORD1821,2025-05-09,2025-05-15,CUST296,Joshua Valencia,Corporate,PROD4445,Notebook,Office Supplies,South,New Jersey,Jonesport,5,2925,0,14625.0,9292.76,5332.24,Net Banking,Returned,Fox-Roberts,fosterjason@dominguez-mcgee.com,49,No,0
ORD1822,2024-07-27,2024-08-01,CUST671,Elizabeth Castro,Corporate,PROD2884,Monitor,Electronics,East,Maryland,South Aaronview,6,476,10,2570.4,1794.17,776.23,Credit Card,Pending,"Johnson, Norton and Rice",judithpowell@becker.com,12,No,0
ORD1823,2025-11-11,2025-11-14,CUST517,Laurie Martinez,Consumer,PROD9224,Office Chair,Furniture,South,Vermont,Davilamouth,1,2263,5,2149.85,1871.67,278.18,Cash,Cancelled,Arellano-Reid,wardpatrick@white-gilbert.net,48,No,0
ORD1824,2024-04-13,2024-04-17,CUST911,Erin Owens,Home Office,PROD1021,Keyboard,Electronics,East,Maine,Chadland,4,1223,10,4402.8,3092.27,1310.53,Credit Card,Returned,Stewart LLC,gmorton@lamb.com,23,No,0
ORD1825,2025-01-30,2025-02-05,CUST354,Victor Ford,Consumer,PROD4682,Pen,Office Supplies,North,Mississippi,South Sarahtown,5,917,15,3897.25,2688.97,1208.28,Cash,Returned,Davidson LLC,frank16@graham.com,25,No,0
ORD1826,2025-06-14,2025-06-15,CUST907,Ashley Erickson,Corporate,PROD7265,File Folder,Office Supplies,West,New Mexico,South Gregory,9,1855,20,13356.0,8543.26,4812.74,Cash,Pending,Martin-Hart,alexandra85@lamb.com,9,Yes,48
ORD1827,2025-05-21,2025-05-27,CUST193,Molly Taylor,Corporate,PROD7842,Snacks,Grocery,East,New York,New Matthew,10,2976,20,23808.0,17669.68,6138.32,Cash,Delivered,Waters-Fisher,tbradley@clark.net,22,No,0
ORD1828,2025-09-04,2025-09-07,CUST468,John Bishop,Corporate,PROD7837,Office Chair,Furniture,North,Massachusetts,Williamsstad,10,2050,10,18450.0,13572.23,4877.77,Credit Card,Cancelled,"Williamson, Hale and Weaver",jrichardson@reynolds-parker.info,47,No,0
ORD1829,2025-10-04,2025-10-09,CUST109,Briana Hanna,Corporate,PROD8332,Calculator,Office Supplies,North,Maryland,New Nicholas,1,4165,0,4165.0,3644.36,520.64,Net Banking,Pending,Juarez Ltd,brandon97@leach.com,25,No,0
ORD1830,2025-09-30,2025-10-04,CUST304,Tracie Thomas,Corporate,PROD7231,Sofa,Furniture,West,Georgia,South Janettown,2,560,20,896.0,654.27,241.73,Cash,Cancelled,Davis Inc,natkinson@welch-hall.org,26,No,0
ORD1831,2024-05-13,2024-05-15,CUST283,Kelly Brown,Corporate,PROD7316,Headphones,Electronics,East,Maine,South Jenniferview,4,3407,0,13628.0,8233.91,5394.09,Net Banking,Returned,Ellis-White,amiller@stewart-ochoa.com,32,No,0
ORD1832,2025-11-10,2025-11-12,CUST826,Jasmine Shepherd,Corporate,PROD1731,Sofa,Furniture,West,Tennessee,Greenberg,10,3258,20,26064.0,23367.46,2696.54,UPI,Delivered,Ewing and Sons,gibsoncatherine@williams.biz,37,No,0
ORD1833,2024-07-24,2024-07-27,CUST510,Stephanie Douglas,Corporate,PROD8210,Rice Bag,Grocery,North,Pennsylvania,Lake Michaelfort,9,3100,0,27900.0,17974.91,9925.09,Cash,Cancelled,"Morgan, Simpson and Miller",kennedyandrea@johnson.com,30,No,0
ORD1834,2025-04-06,2025-04-13,CUST343,Gina Weaver,Consumer,PROD4074,Study Table,Furniture,North,Delaware,Zacharyport,4,2739,0,10956.0,8160.62,2795.38,UPI,Cancelled,"Lopez, Sharp and Williams",donna92@cook.org,7,Yes,33
ORD1835,2026-01-14,2026-01-16,CUST903,Debra Maldonado,Home Office,PROD1454,Monitor,Electronics,West,New Hampshire,Campbellland,7,142,0,994.0,613.4,380.6,Cash,Cancelled,"Price, Wilson and Novak",keithbutler@bowen-david.info,46,No,0
ORD1836,2025-08-30,2025-09-05,CUST433,Michael Gordon,Corporate,PROD2942,File Folder,Office Supplies,East,Georgia,Wilsonshire,10,3520,0,35200.0,30115.27,5084.73,Cash,Returned,Holland and Sons,fgonzalez@cooper.net,34,No,0
ORD1837,2025-10-02,2025-10-05,CUST522,Jane Gaines,Corporate,PROD5802,Rice Bag,Grocery,West,Massachusetts,North Jacqueline,5,2898,15,12316.5,8262.36,4054.14,UPI,Returned,Dawson LLC,daniel17@singh-nixon.com,15,No,0
ORD1838,2025-09-12,2025-09-19,CUST142,John Patrick,Consumer,PROD5015,Laptop,Electronics,West,Hawaii,Amyborough,1,3851,0,3851.0,2532.46,1318.54,UPI,Delivered,Hill PLC,newtonkimberly@morales-ellis.biz,22,No,0
ORD1839,2024-07-08,2024-07-12,CUST269,Kristin Blake,Corporate,PROD4708,Study Table,Furniture,South,Colorado,Kennethmouth,10,4686,15,39831.0,31128.35,8702.65,Cash,Delivered,White PLC,bryan00@powers-davis.info,42,No,0
ORD1840,2025-02-04,2025-02-11,CUST320,Lauren Ford DDS,Home Office,PROD8115,Keyboard,Electronics,North,South Carolina,South Ronaldville,2,4355,20,6968.0,4934.06,2033.94,Credit Card,Cancelled,Weber LLC,whitewilliam@watkins.com,16,No,0
ORD1841,2024-09-02,2024-09-04,CUST267,Helen Williams,Home Office,PROD7200,Sofa,Furniture,West,New Mexico,Johnsonstad,8,4208,20,26931.2,21243.44,5687.76,Credit Card,Pending,Walsh and Sons,timothy47@villanueva-smith.com,40,No,0
ORD1842,2026-03-04,2026-03-09,CUST899,Adam Collier,Home Office,PROD2284,Study Table,Furniture,South,Indiana,New Michellehaven,8,121,10,871.2,543.73,327.47,Cash,Pending,Quinn Ltd,garzajonathan@hall.org,17,No,0
ORD1843,2025-01-12,2025-01-15,CUST250,Gary Young,Corporate,PROD7522,Calculator,Office Supplies,South,Mississippi,East Edward,8,108,20,691.2,501.06,190.14,Credit Card,Delivered,Ellison-Hill,vicki77@nelson-kelly.biz,38,No,0
ORD1844,2024-08-10,2024-08-12,CUST410,Yesenia Hess,Corporate,PROD1235,Sofa,Furniture,West,Alabama,New William,2,3365,10,6057.0,5281.13,775.87,UPI,Delivered,"Marks, Tanner and Alvarez",bryanmary@wright.info,29,No,0
ORD1845,2024-09-30,2024-10-07,CUST688,James Austin,Corporate,PROD8698,Rice Bag,Grocery,West,Maine,Jamesstad,8,687,0,5496.0,4437.06,1058.94,Net Banking,Pending,"Rogers, Marshall and Carroll",youngluis@orozco.org,11,No,0
ORD1846,2024-07-22,2024-07-25,CUST976,Allen Velasquez,Home Office,PROD6085,Study Table,Furniture,East,Texas,New Nicholasland,1,444,20,355.2,225.71,129.49,Cash,Pending,"Finley, Bishop and Fields",leejohn@taylor.info,19,No,0
ORD1847,2026-04-10,2026-04-14,CUST258,Krista King,Home Office,PROD9917,Notebook,Office Supplies,West,Pennsylvania,Reneemouth,10,518,20,4144.0,3065.51,1078.49,Credit Card,Cancelled,"Andrews, Strong and Palmer",fjones@shaw-yang.com,12,No,0
ORD1848,2025-02-06,2025-02-10,CUST657,Rachel Simon,Home Office,PROD9759,Laptop,Electronics,North,Connecticut,New Janetchester,10,4084,5,38798.0,30439.13,8358.87,UPI,Delivered,Glover LLC,jennamyers@gill.info,20,No,0
ORD1849,2025-11-07,2025-11-13,CUST669,Hailey Brown,Consumer,PROD2573,Rice Bag,Grocery,East,Vermont,Lake Jenniferside,10,2261,20,18088.0,16188.89,1899.11,Net Banking,Delivered,Wilson-Soto,toni60@taylor-baker.net,45,No,0
ORD1850,2024-11-30,2024-12-03,CUST206,Emily Young,Home Office,PROD8488,Cooking Oil,Grocery,North,West Virginia,East Kimberlyshire,10,2156,15,18326.0,12835.89,5490.11,Net Banking,Pending,Bennett-Bates,sayers@rivera-jensen.com,25,No,0
ORD1851,2025-06-18,2025-06-23,CUST361,Lisa Peters,Home Office,PROD2019,Monitor,Electronics,East,South Dakota,Turnerhaven,10,2159,0,21590.0,13360.98,8229.02,Net Banking,Cancelled,Hood-Ramirez,torresbrandon@francis.com,7,Yes,39
ORD1852,2024-05-17,2024-05-23,CUST953,Leah Smith,Consumer,PROD5024,Rice Bag,Grocery,West,Pennsylvania,Barbaraburgh,4,4732,10,17035.2,12744.93,4290.27,UPI,Returned,Martin-Barnes,sandovaljennifer@hughes-le.org,21,No,0
ORD1853,2025-02-25,2025-03-04,CUST469,Cassandra Thomas,Corporate,PROD6844,Monitor,Electronics,South,Nebraska,Lake Calebton,10,3023,15,25695.5,22513.44,3182.06,UPI,Cancelled,"Scott, Morgan and Anderson",stevenelson@lambert-randall.com,32,No,0
ORD1854,2025-03-20,2025-03-21,CUST168,Emily Burns,Home Office,PROD5362,Monitor,Electronics,South,South Carolina,Lake Roy,3,1622,20,3892.8,2910.55,982.25,Cash,Returned,Rodgers-Harris,lopezmadison@alexander-olson.com,33,No,0
ORD1855,2025-10-06,2025-10-13,CUST297,Wesley Greene,Home Office,PROD4216,Rice Bag,Grocery,South,Maryland,New Shirley,9,3385,10,27418.5,17646.72,9771.78,Net Banking,Cancelled,Jones Inc,ibarrasarah@gomez-adams.com,16,No,0
ORD1856,2026-03-21,2026-03-25,CUST485,James Moore,Consumer,PROD5366,Headphones,Electronics,North,New York,Rayburgh,7,1685,10,10615.5,8464.18,2151.32,Credit Card,Delivered,Jones-Cain,daniel18@johnson.com,33,No,0
ORD1857,2026-01-21,2026-01-27,CUST573,Mrs. Amanda Conley,Consumer,PROD5748,Monitor,Electronics,South,Alaska,South Ellen,3,4162,10,11237.4,9919.54,1317.86,Credit Card,Delivered,"Montgomery, Crawford and Smith",mmartin@ochoa.com,46,No,0
ORD1858,2025-12-09,2025-12-11,CUST171,Audrey Wood,Home Office,PROD4891,Headphones,Electronics,West,Indiana,South Isaiah,3,2209,15,5632.95,4955.7,677.25,Cash,Pending,"Campos, Norris and Torres",mcintyrealicia@rodriguez-garcia.info,12,No,0
